quarter,quarter_label,quarter_end_date,geography_type,geography_code,rolling_four_quarter_mean_utilisation,rolling_eight_quarter_mean_utilisation,utilisation_trend_slope,utilisation_volatility,consecutive_quarters_below_national_benchmark,consecutive_quarters_below_remoteness_benchmark,persistent_utilisation_classification,participant_provider_growth_quadrant,payment_provider_growth_quadrant,demand_score,purchasing_score,capacity_score,performance_score,optional_cluster,cluster_diagnostic_note,reliability_flag
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Toowoomba,0.755,0.755,-0.0060000000000000305,0.010000000000000009,4,0,persistently low,insufficient history,insufficient history,0.6301587301587301,0.8166144200626959,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Toowoomba,0.7449999999999999,0.748,-0.013999999999999953,0.01914854215512677,5,0,persistently low,insufficient history,insufficient history,0.6777777777777778,0.8087774294670846,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Toowoomba,0.7375,0.745,-0.010999999999999932,0.01707825127659934,6,0,persistently low,insufficient history,insufficient history,0.692063492063492,0.835423197492163,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Toowoomba,0.7325,0.7442857142857143,0.0009999999999999421,0.009574271077563428,7,0,persistently low,insufficient history,insufficient history,0.6952380952380952,0.877742946708464,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Toowoomba,0.7275,0.74125,0.0010000000000000093,0.009574271077563477,8,0,persistently low,insufficient history,insufficient history,0.7126984126984127,0.8918495297805643,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Townsville,,,,,1,0,insufficient history,insufficient history,insufficient history,0.526984126984127,0.6112852664576802,0.2625,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Townsville,0.745,,,0.007071067811865481,2,0,stable,insufficient history,insufficient history,0.5587301587301587,0.6363636363636364,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Townsville,0.7433333333333333,,-0.004999999999999996,0.0057735026918962545,3,0,stable,insufficient history,insufficient history,0.5904761904761905,0.6394984326018809,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Townsville,0.74,0.74,-0.006000000000000031,0.008164965809277256,4,0,persistently low,insufficient history,insufficient history,0.6492063492063492,0.6128526645768025,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Townsville,0.73,0.734,-0.009999999999999988,0.01414213562373097,5,0,persistently low,insufficient history,insufficient history,0.6936507936507936,0.5501567398119123,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Townsville,0.72,0.7283333333333334,-0.01399999999999998,0.01825741858350557,6,0,persistently low,insufficient history,insufficient history,0.7095238095238096,0.6065830721003135,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Townsville,0.7124999999999999,0.7257142857142858,-0.006999999999999948,0.012583057392117937,7,0,persistently low,insufficient history,insufficient history,0.7222222222222222,0.6661442006269592,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Townsville,0.7075,0.72375,0.0010000000000000087,0.004999999999999954,8,0,persistently low,insufficient history,insufficient history,0.7396825396825397,0.664576802507837,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western Adelaide,,,,,0,1,insufficient history,insufficient history,insufficient history,0.3523809523809524,0.6786833855799373,0.7375,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western Adelaide,0.78,,,0.0,0,2,stable,insufficient history,insufficient history,0.3761904761904762,0.6865203761755486,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Western Adelaide,0.7833333333333333,,0.004999999999999993,0.005773502691896279,0,3,stable,insufficient history,insufficient history,0.38412698412698415,0.7492163009404389,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Western Adelaide,0.78,0.78,-0.0019999999999999706,0.008164965809277268,0,4,stable,insufficient history,insufficient history,0.42857142857142855,0.7382445141065831,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Western Adelaide,0.7725,0.774,-0.011000000000000062,0.01707825127659933,0,5,deteriorating,insufficient history,insufficient history,0.46190476190476193,0.677115987460815,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Western Adelaide,0.765,0.77,-0.013999999999999981,0.01914854215512672,1,6,deteriorating,insufficient history,insufficient history,0.4888888888888889,0.6943573667711599,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Western Adelaide,0.755,0.7671428571428571,-0.005999999999999976,0.009999999999999728,2,7,deteriorating,insufficient history,insufficient history,0.5047619047619047,0.713166144200627,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Western Adelaide,0.745,0.7625,-0.005999999999999997,0.010000000000000009,3,8,deteriorating,insufficient history,insufficient history,0.5142857142857142,0.7413793103448276,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western District,,,,,1,1,insufficient history,insufficient history,insufficient history,0.6126984126984127,0.1974921630094044,0.1875,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western District,0.71,,,0.0,2,2,stable,insufficient history,insufficient history,0.6507936507936508,0.21786833855799373,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Western District,0.7133333333333333,,0.0049999999999998735,0.005773502691896279,3,3,stable,insufficient history,insufficient history,0.6682539682539682,0.2507836990595611,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Western District,0.7124999999999999,0.7124999999999999,0.000999999999999996,0.005000000000000008,4,4,persistently low,insufficient history,insufficient history,0.7333333333333333,0.2601880877742947,,0.2671875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Western District,0.71,0.71,-0.004000000000000054,0.008164965809277268,5,5,persistently low,insufficient history,insufficient history,0.7761904761904762,0.2225705329153605,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Western District,0.7075,0.7083333333333334,-0.00700000000000005,0.009574271077563399,6,6,persistently low,insufficient history,insufficient history,0.7952380952380952,0.2413793103448276,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Western District,0.7025,0.7071428571428571,-0.002999999999999991,0.005000000000000097,7,7,persistently low,insufficient history,insufficient history,0.8095238095238095,0.2774294670846395,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Western District,0.6974999999999999,0.705,-0.002999999999999983,0.005000000000000023,8,8,persistently low,insufficient history,insufficient history,0.834920634920635,0.28056426332288403,,0.16015625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western Melbourne,,,,,0,1,insufficient history,insufficient history,insufficient history,0.1365079365079365,0.34169278996865204,0.3875,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western Melbourne,0.78,,,0.0,0,2,stable,insufficient history,insufficient history,0.1634920634920635,0.36363636363636365,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
