quarter,ndis_service_area,service_area_state_label,remoteness_category,population_2025_erp,funded_plans_count,service_area_funded_plans_per_1000_population_2025_erp,service_area_mean_plan_utilisation,support_class,service_type,service_type_group,service_category_order,service_type_payment_amount,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,service_area_payment_amount,service_type_payment_share_of_area_total,service_type_payment_per_1000_population,service_type_rank_within_area,national_service_type_payment_amount,national_service_type_area_mean_payment_amount,national_service_type_area_median_payment_amount,national_service_type_area_mean_share,national_payment_amount_from_area_items,national_service_type_payment_share,service_type_payment_share_gap_from_national,service_type_payment_amount_gap_from_national_area_mean
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,Community Participation Care,Community Participation Care,2,453818000.0,49126.0,17.0,17.0,55.0,1955428000.0,0.23208116074843974,329977.219532306,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.011595578814285606,326359571.42857146
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,29545000.0,11957.0,1.0,1.0,17.0,1955428000.0,0.01510922416984926,21482.569997404204,11.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,-0.007421043124623022,16520690.476190476
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,Group Centre Care,Group Centre Care,4,34545000.0,5824.0,10.0,10.0,21.0,1955428000.0,0.017666209136823242,25118.137774930725,10.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.01144923360083935,17713928.57142857
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,High Needs Personal Care,High Needs Personal Care,5,87757000.0,8406.0,31.0,31.0,58.0,1955428000.0,0.04487866594934715,63809.304290478954,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.0032947641175728737,63718154.76190476
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,118391000.0,28167.0,39.0,39.0,84.0,1955428000.0,0.06054480144500334,86083.70094982845,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,0.002538942276462265,84858940.47619048
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,Other Core,Other Core,7,41981000.0,25928.0,26.0,26.0,72.0,1955428000.0,0.021468957179706948,30524.954173668164,9.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,0.0021372678062926663,30805726.19047619
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,Personal Care,Personal Care,8,524134000.0,47448.0,13.0,13.0,51.0,1955428000.0,0.26804055173598823,381104.936301217,1.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.03778826794138529,391029630.95238096
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capacity Building,Plan Management,Plan Management,9,23639000.0,23070.0,1.0,1.0,4.0,1955428000.0,0.012088913526859592,17188.23733858988,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,-0.0015748189151111851,15740261.904761905
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,413840000.0,7687.0,5.0,5.0,40.0,1955428000.0,0.21163653174650254,300908.67381031497,3.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.03653529683390602,270376690.47619045
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capacity Building,Support Coordination,Support Coordination,11,46863000.0,14857.0,2.0,2.0,17.0,1955428000.0,0.023965597301460344,34074.722551645056,8.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,-0.0011648595736081686,32335571.42857143
2026Q1,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,30156.0,21.926836379817946,73.0,Capacity Building,Therapy,Therapy,12,120146000.0,45284.0,5.0,5.0,45.0,1955428000.0,0.06144230316841121,87359.78523974025,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,-0.004982303535461648,81747226.1904762
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capital,Capital,Capital,1,6414000.0,1020.0,138.0,138.0,172.0,269179000.0,0.023828010357420156,59777.99938488494,7.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,-0.0014763389066375573,-8213952.380952381
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,Community Participation Care,Community Participation Care,2,70935000.0,7484.0,20.0,20.0,47.0,269179000.0,0.2635235289528529,661108.8846845671,1.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.043037947018698786,-56523428.57142857
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,4197000.0,2041.0,4.0,4.0,17.0,269179000.0,0.015591855233877829,39115.7255095669,12.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,-0.0069384120605944545,-8827309.523809524
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,Group Centre Care,Group Centre Care,4,6346000.0,1148.0,4.0,4.0,11.0,269179000.0,0.023575390353630855,59144.24448027438,8.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.005540052384031737,-10485071.42857143
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,High Needs Personal Care,High Needs Personal Care,5,12579000.0,1341.0,37.0,37.0,50.0,269179000.0,0.04673098570096479,117235.33742788708,5.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.005147083869190515,-11459845.238095239
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,11354000.0,3600.0,37.0,37.0,62.0,269179000.0,0.04218011063270166,105818.42921982906,6.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.015825748535839415,-22178059.523809522
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,Other Core,Other Core,7,5408000.0,3412.0,26.0,26.0,48.0,269179000.0,0.020090720301360804,50402.15476667568,10.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,0.0007590309279465225,-5767273.80952381
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,Personal Care,Personal Care,8,64963000.0,6831.0,14.0,14.0,39.0,269179000.0,0.24133754862006324,605450.2921796509,2.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.011085264825460295,-68141369.04761904
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capacity Building,Plan Management,Plan Management,9,4388000.0,4307.0,0.0,0.0,3.0,269179000.0,0.016301420244521303,40895.831197517175,11.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.0026376878025505257,-3510738.095238095
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,61044000.0,1323.0,14.0,14.0,37.0,269179000.0,0.22677846340167696,568925.505838933,3.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.02139336517873161,-82419309.52380952
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capacity Building,Support Coordination,Support Coordination,11,6200000.0,1885.0,8.0,8.0,14.0,269179000.0,0.023033000345495006,57783.53542037522,9.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,-0.0020974565295735076,-8327428.571428571
2026Q1,Bundaberg,Bundaberg (QLD),Inner Regional Australia,107297.0,4189.0,39.04116610902449,72.0,Capacity Building,Therapy,Therapy,12,15351000.0,6697.0,17.0,17.0,39.0,269179000.0,0.05702896585543449,143070.16971583548,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,-0.009395640848438372,-23047773.809523806
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capital,Capital,Capital,1,36846000.0,4864.0,155.0,155.0,245.0,1165772000.0,0.031606523402517815,69201.51377137545,7.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.006302174138460102,22218047.61904762
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,Community Participation Care,Community Participation Care,2,265293000.0,29789.0,11.0,11.0,48.0,1165772000.0,0.22756851253933016,498254.2797847665,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.0070829306051760355,137834571.42857143
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,28279000.0,11906.0,3.0,3.0,18.0,1165772000.0,0.024257745082228773,53111.58899041216,8.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,0.00172747778775649,15254690.476190476
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,Group Centre Care,Group Centre Care,4,22189000.0,3695.0,13.0,13.0,22.0,1165772000.0,0.01903373901586245,41673.7879029759,10.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.010081703721800141,5357928.571428571
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,High Needs Personal Care,High Needs Personal Care,5,59820000.0,4869.0,26.0,26.0,48.0,1165772000.0,0.05131363594253422,112349.63235639362,6.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.009729734110759947,35781154.76190476
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,64078000.0,18316.0,35.0,35.0,76.0,1165772000.0,0.05496615118565208,120346.7024763121,5.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.003039707982888995,30545940.476190478
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,Other Core,Other Core,7,21930000.0,14944.0,25.0,25.0,66.0,1165772000.0,0.01881156864292503,41187.35268431481,11.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,-0.0005201207304892513,10754726.19047619
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,Personal Care,Personal Care,8,265119000.0,27907.0,14.0,14.0,49.0,1165772000.0,0.22741925522314826,497927.4854679826,3.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,-0.0028330285714546766,132014630.95238096
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capacity Building,Plan Management,Plan Management,9,17803000.0,17242.0,1.0,1.0,4.0,1165772000.0,0.015271425287277443,33436.31736611293,12.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.0016076928453066658,9904261.904761905
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,277791000.0,6046.0,5.0,5.0,40.0,1165772000.0,0.23828930528439524,521727.1267454854,1.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,-0.009882523296013329,134327690.47619048
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capacity Building,Support Coordination,Support Coordination,11,26817000.0,8632.0,4.0,4.0,16.0,1165772000.0,0.02300364050603377,50365.7654781245,9.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,-0.002126816369034744,12289571.42857143
2026Q1,Caboolture/Strathpine,Caboolture/Strathpine (QLD),Inner Regional Australia,532445.0,19120.0,35.90981228108067,73.0,Capacity Building,Therapy,Therapy,12,79807000.0,31597.0,7.0,7.0,44.0,1165772000.0,0.06845849788809476,149887.78183662164,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,0.0020338911842218976,41408226.190476194
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capital,Capital,Capital,1,15680000.0,2825.0,165.0,165.0,225.0,586006000.0,0.026757405214281084,51352.254193658264,8.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,0.0014530559502233704,1052047.6190476194
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,Community Participation Care,Community Participation Care,2,151869000.0,14932.0,21.0,21.0,51.0,586006000.0,0.25915946253110034,497373.4369985132,1.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,0.03867388059694621,24410571.428571433
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,9383000.0,4167.0,4.0,4.0,17.0,586006000.0,0.016011781449336696,30729.4771109117,10.0,1094042000.0,13024309.523809524,8562500.0,0.02233554912449926,48558767000.0,0.022530267294472283,-0.0065184858451355875,-3641309.5238095243
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,Group Centre Care,Group Centre Care,4,6734000.0,1471.0,7.0,7.0,15.0,586006000.0,0.01149134991791893,22053.959167097877,12.0,1413810000.0,16831071.42857143,10360500.0,0.02707662479146604,48558767000.0,0.029115442737662593,-0.017624092819743663,-10097071.42857143
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,High Needs Personal Care,High Needs Personal Care,5,25226000.0,2334.0,28.0,28.0,45.0,586006000.0,0.043047340812210115,82615.55894701679,5.0,2019263000.0,24038845.23809524,17762500.0,0.036542584296227816,48558767000.0,0.041583901831774274,0.001463438980435841,1187154.7619047612
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,19606000.0,7423.0,38.0,38.0,71.0,586006000.0,0.033456995320867024,64209.9678393408,6.0,2816693000.0,33532059.523809522,20043000.0,0.05072729231147045,48558767000.0,0.05800585916854108,-0.024548863847674053,-13926059.523809522
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,Other Core,Other Core,7,9766000.0,6483.0,34.0,34.0,63.0,586006000.0,0.01666535837517022,31983.80831985118,9.0,938723000.0,11175273.80952381,8998500.0,0.017790833640609176,48558767000.0,0.01933168937341428,-0.002666330998244062,-1409273.8095238097
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,Personal Care,Personal Care,8,140272000.0,12779.0,16.0,16.0,45.0,586006000.0,0.23936956276898189,459393.0739957163,3.0,11180767000.0,133104369.04761904,107128500.0,0.22212033753107288,48558767000.0,0.23025228379460294,0.009117278974378945,7167630.952380955
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capacity Building,Plan Management,Plan Management,9,8365000.0,8055.0,0.0,0.0,3.0,586006000.0,0.01427459787101156,27395.51060777751,11.0,663494000.0,7898738.095238095,6521000.0,0.015430483548536288,48558767000.0,0.013663732441970777,0.0006108654290407824,466261.90476190485
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,148276000.0,3090.0,13.0,13.0,39.0,586006000.0,0.25302812599188407,485606.3037512035,2.0,12050918000.0,143463309.52380952,111387500.0,0.23823745125711135,48558767000.0,0.24817182858040857,0.004856297411475502,4812690.476190478
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capacity Building,Support Coordination,Support Coordination,11,18316000.0,5047.0,9.0,9.0,16.0,586006000.0,0.03125565267249823,59985.19692672479,7.0,1220304000.0,14527428.57142857,12117500.0,0.029618970077317862,48558767000.0,0.025130456875068513,0.006125195797429719,3788571.428571429
2026Q1,Cairns,Cairns (QLD),Very Remote Australia,305342.0,7997.0,26.19030464200798,72.0,Capacity Building,Therapy,Therapy,12,32513000.0,13581.0,13.0,13.0,43.0,586006000.0,0.05548236707473985,106480.6020789803,4.0,3225497000.0,38398773.809523806,31587500.0,0.06782394743424917,48558767000.0,0.06642460670387286,-0.010942239629133009,-5885773.809523806
2026Q1,Central Australia,Central Australia (NT),Very Remote Australia,42023.0,1175.0,27.960878566499296,79.0,Capital,Capital,Capital,1,1429000.0,368.0,103.0,103.0,116.0,193428000.0,0.007387761854540191,34005.187635342554,10.0,1228748000.0,14627952.38095238,9939000.0,0.019652729865312843,48558767000.0,0.025304349264057713,-0.017916587409517522,-13198952.38095238
2026Q1,Central Australia,Central Australia (NT),Very Remote Australia,42023.0,1175.0,27.960878566499296,79.0,Core,Community Participation Care,Community Participation Care,2,35756000.0,2848.0,23.0,23.0,48.0,193428000.0,0.1848543127158426,850867.3821478713,2.0,10706508000.0,127458428.57142857,105392000.0,0.21692891040784115,48558767000.0,0.22048558193415413,-0.03563126921831153,-91702428.57142857
